date,prov_id,province,district_id,district,diff_odp,diff_pdp,new_cases,new_recovered,new_deaths,cases,recovered,deaths,prev_cases,prev_recovered,prev_deaths,odp,pdp,active_cases,prev_odp,prev_pdp,%_growth_cases,%_growth_recovered,%_growth_deaths
25/03/2020,32,Jawa Barat,3207,Kabupaten Ciamis,54,1,0,0,0,0,0,0,0,0,0,115,2,0,61,1,,,
25/03/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
25/03/2020,32,Jawa Barat,3209,Kabupaten Cirebon,2,1,0,0,0,1,0,0,1,0,0,93,19,1,91,18,0.00%,,
25/03/2020,32,Jawa Barat,3205,Kabupaten Garut,178,6,0,0,0,0,0,0,0,0,0,188,9,0,10,3,,,
25/03/2020,32,Jawa Barat,3212,Kabupaten Indramayu,7,3,0,0,0,0,0,0,0,0,0,103,8,0,96,5,,,
25/03/2020,32,Jawa Barat,3215,Kabupaten Karawang,0,0,0,0,0,0,0,0,0,0,0,160,4,0,160,4,,,
25/03/2020,32,Jawa Barat,3208,Kabupaten Kuningan,53,0,1,0,0,2,0,1,1,0,1,106,3,1,53,3,100.00%,,0.00%
25/03/2020,32,Jawa Barat,3210,Kabupaten Majalengka,0,0,0,0,0,0,0,0,0,0,0,51,6,0,51,6,,,
25/03/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,8,0,0,0,0,0,0,0,0,0,0,53,0,0,45,0,,,
25/03/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,13,3,1,0,0,2,1,0,1,1,0,87,10,1,74,7,100.00%,0.00%,
25/03/2020,32,Jawa Barat,3213,Kabupaten Subang,48,4,0,0,0,0,0,0,0,0,0,114,7,0,66,3,,,
25/03/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,0,0,0,0,0,1,0,0,1,0,0,82,20,1,82,20,0.00%,,
25/03/2020,32,Jawa Barat,3211,Kabupaten Sumedang,0,0,0,0,0,0,0,0,0,0,0,211,1,0,211,1,,,
25/03/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,12,2,0,0,0,0,0,0,0,0,0,15,3,0,3,1,,,
25/03/2020,32,Jawa Barat,3273,Kota Bandung,57,7,4,0,0,10,1,1,6,1,1,222,28,8,165,21,66.67%,0.00%,0.00%
25/03/2020,32,Jawa Barat,3279,Kota Banjar,5,5,0,0,0,0,0,0,0,0,0,105,12,0,100,7,,,
25/03/2020,32,Jawa Barat,3275,Kota Bekasi,99,34,3,0,0,19,0,0,16,0,0,160,80,19,61,46,18.75%,,
25/03/2020,32,Jawa Barat,3271,Kota Bogor,0,0,0,0,0,7,0,1,7,0,1,153,8,6,153,8,0.00%,,0.00%
25/03/2020,32,Jawa Barat,3277,Kota Cimahi,46,3,0,0,0,2,0,1,2,0,1,55,7,1,9,4,0.00%,,0.00%
25/03/2020,32,Jawa Barat,3274,Kota Cirebon,0,0,0,0,0,0,0,0,0,0,0,40,2,0,40,2,,,
25/03/2020,32,Jawa Barat,3276,Kota Depok,128,31,0,0,0,10,3,1,10,3,1,490,170,6,362,139,0.00%,0.00%,0.00%
25/03/2020,32,Jawa Barat,3272,Kota Sukabumi,24,1,0,0,0,0,0,0,0,0,0,70,5,0,46,4,,,
25/03/2020,32,Jawa Barat,3278,Kota Tasikmalaya,50,3,1,0,0,1,0,0,0,0,0,116,10,1,66,7,,,
26/03/2020,32,Jawa Barat,3204,Kabupaten Bandung,0,0,0,0,0,3,0,2,3,0,2,306,28,1,306,28,0.00%,,0.00%
26/03/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,0,0,0,0,0,2,0,0,2,0,0,70,2,2,70,2,0.00%,,
26/03/2020,32,Jawa Barat,3216,Kabupaten Bekasi,0,0,0,0,0,6,0,3,6,0,3,111,56,3,111,56,0.00%,,0.00%
26/03/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,0,0,0,5,0,0,5,0,0,222,58,5,222,58,0.00%,,
26/03/2020,32,Jawa Barat,3207,Kabupaten Ciamis,0,0,0,0,0,0,0,0,0,0,0,115,2,0,115,2,,,
26/03/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
26/03/2020,32,Jawa Barat,3209,Kabupaten Cirebon,0,0,0,0,0,1,0,0,1,0,0,93,19,1,93,19,0.00%,,
26/03/2020,32,Jawa Barat,3205,Kabupaten Garut,0,0,0,0,0,0,0,0,0,0,0,188,9,0,188,9,,,
26/03/2020,32,Jawa Barat,3212,Kabupaten Indramayu,16,4,0,0,0,0,0,0,0,0,0,119,12,0,103,8,,,
26/03/2020,32,Jawa Barat,3215,Kabupaten Karawang,0,0,0,0,0,0,0,0,0,0,0,160,4,0,160,4,,,
26/03/2020,32,Jawa Barat,3208,Kabupaten Kuningan,0,0,0,0,0,2,0,1,2,0,1,106,3,1,106,3,0.00%,,0.00%
26/03/2020,32,Jawa Barat,3210,Kabupaten Majalengka,-1,2,0,0,0,0,0,0,0,0,0,50,8,0,51,6,,,
26/03/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,0,0,0,0,0,0,0,0,0,0,0,53,0,0,53,0,,,
26/03/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,7,0,0,0,0,2,1,0,2,1,0,94,10,1,87,10,0.00%,0.00%,
26/03/2020,32,Jawa Barat,3213,Kabupaten Subang,0,0,0,0,0,0,0,0,0,0,0,114,7,0,114,7,,,
26/03/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,0,0,0,0,0,1,0,0,1,0,0,82,20,1,82,20,0.00%,,
26/03/2020,32,Jawa Barat,3211,Kabupaten Sumedang,0,0,0,0,0,0,0,0,0,0,0,211,1,0,211,1,,,
26/03/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,0,0,0,0,0,0,0,0,0,0,0,15,3,0,15,3,,,
26/03/2020,32,Jawa Barat,3273,Kota Bandung,0,0,2,0,1,12,1,2,10,1,1,222,28,9,222,28,20.00%,0.00%,100.00%
26/03/2020,32,Jawa Barat,3279,Kota Banjar,0,0,0,0,0,0,0,0,0,0,0,105,12,0,105,12,,,
26/03/2020,32,Jawa Barat,3275,Kota Bekasi,0,0,0,0,0,19,0,0,19,0,0,160,80,19,160,80,0.00%,,
26/03/2020,32,Jawa Barat,3271,Kota Bogor,0,0,1,0,0,8,0,1,7,0,1,153,8,7,153,8,14.29%,,0.00%
26/03/2020,32,Jawa Barat,3277,Kota Cimahi,12,0,1,0,0,3,0,1,2,0,1,67,7,2,55,7,50.00%,,0.00%
26/03/2020,32,Jawa Barat,3274,Kota Cirebon,0,0,0,0,0,0,0,0,0,0,0,40,2,0,40,2,,,
26/03/2020,32,Jawa Barat,3276,Kota Depok,81,2,0,0,0,10,3,1,10,3,1,571,172,6,490,170,0.00%,0.00%,0.00%
26/03/2020,32,Jawa Barat,3272,Kota Sukabumi,0,0,0,0,0,0,0,0,0,0,0,70,5,0,70,5,,,
26/03/2020,32,Jawa Barat,3278,Kota Tasikmalaya,0,0,0,0,0,1,0,0,1,0,0,116,10,1,116,10,0.00%,,
27/03/2020,32,Jawa Barat,3204,Kabupaten Bandung,102,3,0,0,0,3,0,2,3,0,2,408,31,1,306,28,0.00%,,0.00%
27/03/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,24,1,0,0,1,2,0,1,2,0,0,94,3,1,70,2,0.00%,,
27/03/2020,32,Jawa Barat,3216,Kabupaten Bekasi,0,-6,6,0,0,12,0,3,6,0,3,111,50,9,111,56,100.00%,,0.00%
27/03/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,0,0,0,5,0,0,5,0,0,222,58,5,222,58,0.00%,,
27/03/2020,32,Jawa Barat,3207,Kabupaten Ciamis,51,2,0,0,0,0,0,0,0,0,0,166,4,0,115,2,,,
27/03/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
27/03/2020,32,Jawa Barat,3209,Kabupaten Cirebon,4,2,0,0,0,1,0,0,1,0,0,97,21,1,93,19,0.00%,,
27/03/2020,32,Jawa Barat,3205,Kabupaten Garut,0,0,0,0,0,0,0,0,0,0,0,188,9,0,188,9,,,
27/03/2020,32,Jawa Barat,3212,Kabupaten Indramayu,25,1,0,0,0,0,0,0,0,0,0,144,13,0,119,12,,,
27/03/2020,32,Jawa Barat,3215,Kabupaten Karawang,342,3,0,0,0,0,0,0,0,0,0,502,7,0,160,4,,,
27/03/2020,32,Jawa Barat,3208,Kabupaten Kuningan,190,2,0,0,0,2,0,1,2,0,1,296,5,1,106,3,0.00%,,0.00%
27/03/2020,32,Jawa Barat,3210,Kabupaten Majalengka,20,0,0,0,0,0,0,0,0,0,0,70,8,0,50,8,,,
27/03/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,37,0,0,0,0,0,0,0,0,0,0,90,0,0,53,0,,,
27/03/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,0,0,0,0,0,2,1,0,2,1,0,94,10,1,94,10,0.00%,0.00%,
27/03/2020,32,Jawa Barat,3213,Kabupaten Subang,98,2,0,0,0,0,0,0,0,0,0,212,9,0,114,7,,,
27/03/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,147,11,0,0,0,1,0,0,1,0,0,229,31,1,82,20,0.00%,,
27/03/2020,32,Jawa Barat,3211,Kabupaten Sumedang,-43,2,1,0,0,1,0,0,0,0,0,168,3,1,211,1,,,
27/03/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,30,0,0,0,0,0,0,0,0,0,0,45,3,0,15,3,,,
27/03/2020,32,Jawa Barat,3273,Kota Bandung,0,12,0,0,1,12,1,3,12,1,2,222,40,8,222,28,0.00%,0.00%,50.00%
27/03/2020,32,Jawa Barat,3279,Kota Banjar,9,-2,0,0,0,0,0,0,0,0,0,114,10,0,105,12,,,
27/03/2020,32,Jawa Barat,3275,Kota Bekasi,0,0,1,0,0,20,0,0,19,0,0,160,80,20,160,80,5.26%,,
27/03/2020,32,Jawa Barat,3271,Kota Bogor,0,0,0,0,0,8,0,1,8,0,1,153,8,7,153,8,0.00%,,0.00%
27/03/2020,32,Jawa Barat,3277,Kota Cimahi,0,2,1,0,0,4,0,1,3,0,1,67,9,3,67,7,33.33%,,0.00%
27/03/2020,32,Jawa Barat,3274,Kota Cirebon,0,0,0,0,0,0,0,0,0,0,0,40,2,0,40,2,,,
27/03/2020,32,Jawa Barat,3276,Kota Depok,71,18,4,0,0,14,3,1,10,3,1,642,190,10,571,172,40.00%,0.00%,0.00%
27/03/2020,32,Jawa Barat,3272,Kota Sukabumi,16,10,0,0,0,0,0,0,0,0,0,86,15,0,70,5,,,
27/03/2020,32,Jawa Barat,3278,Kota Tasikmalaya,10,2,0,0,0,1,0,0,1,0,0,126,12,1,116,10,0.00%,,
28/03/2020,32,Jawa Barat,3204,Kabupaten Bandung,0,0,2,0,0,5,0,2,3,0,2,408,31,3,408,31,66.67%,,0.00%
28/03/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,18,-2,0,0,1,2,0,2,2,0,1,112,1,0,94,3,0.00%,,100.00%
28/03/2020,32,Jawa Barat,3216,Kabupaten Bekasi,0,0,0,0,0,12,0,3,12,0,3,111,50,9,111,50,0.00%,,0.00%
28/03/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,1,0,0,6,0,0,5,0,0,222,58,6,222,58,20.00%,,
28/03/2020,32,Jawa Barat,3207,Kabupaten Ciamis,0,0,0,0,0,0,0,0,0,0,0,166,4,0,166,4,,,
28/03/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
28/03/2020,32,Jawa Barat,3209,Kabupaten Cirebon,2,3,0,0,0,1,0,0,1,0,0,99,24,1,97,21,0.00%,,
28/03/2020,32,Jawa Barat,3205,Kabupaten Garut,0,0,0,0,0,0,0,0,0,0,0,188,9,0,188,9,,,
28/03/2020,32,Jawa Barat,3212,Kabupaten Indramayu,5,3,0,0,0,0,0,0,0,0,0,149,16,0,144,13,,,
28/03/2020,32,Jawa Barat,3215,Kabupaten Karawang,50,2,0,0,0,0,0,0,0,0,0,552,9,0,502,7,,,
28/03/2020,32,Jawa Barat,3208,Kabupaten Kuningan,0,0,0,0,0,2,0,1,2,0,1,296,5,1,296,5,0.00%,,0.00%
28/03/2020,32,Jawa Barat,3210,Kabupaten Majalengka,0,0,1,0,0,1,0,0,0,0,0,70,8,1,70,8,,,
28/03/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,60,0,0,0,0,0,0,0,0,0,0,150,0,0,90,0,,,
28/03/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,71,1,0,0,0,2,1,0,2,1,0,165,11,1,94,10,0.00%,0.00%,
28/03/2020,32,Jawa Barat,3213,Kabupaten Subang,0,-1,0,0,0,0,0,0,0,0,0,212,8,0,212,9,,,
28/03/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,0,0,0,0,0,1,0,0,1,0,0,229,31,1,229,31,0.00%,,
28/03/2020,32,Jawa Barat,3211,Kabupaten Sumedang,0,0,0,0,0,1,0,0,1,0,0,168,3,1,168,3,0.00%,,
28/03/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,73,1,0,0,0,0,0,0,0,0,0,118,4,0,45,3,,,
28/03/2020,32,Jawa Barat,3273,Kota Bandung,0,0,5,1,1,17,2,4,12,1,3,222,40,11,222,40,41.67%,100.00%,33.33%
28/03/2020,32,Jawa Barat,3279,Kota Banjar,41,0,0,0,0,0,0,0,0,0,0,155,10,0,114,10,,,
28/03/2020,32,Jawa Barat,3275,Kota Bekasi,0,0,0,0,0,20,0,0,20,0,0,160,80,20,160,80,0.00%,,
28/03/2020,32,Jawa Barat,3271,Kota Bogor,0,0,0,0,1,8,0,2,8,0,1,153,8,6,153,8,0.00%,,100.00%
28/03/2020,32,Jawa Barat,3277,Kota Cimahi,0,0,3,0,0,7,0,1,4,0,1,67,9,6,67,9,75.00%,,0.00%
28/03/2020,32,Jawa Barat,3274,Kota Cirebon,0,0,0,0,0,0,0,0,0,0,0,40,2,0,40,2,,,
28/03/2020,32,Jawa Barat,3276,Kota Depok,149,79,5,0,0,19,3,1,14,3,1,791,269,15,642,190,35.71%,0.00%,0.00%
28/03/2020,32,Jawa Barat,3272,Kota Sukabumi,0,0,0,0,0,0,0,0,0,0,0,86,15,0,86,15,,,
28/03/2020,32,Jawa Barat,3278,Kota Tasikmalaya,125,-1,0,0,0,1,0,0,1,0,0,251,11,1,126,12,0.00%,,
29/03/2020,32,Jawa Barat,3204,Kabupaten Bandung,0,0,0,0,0,5,0,2,5,0,2,408,31,3,408,31,0.00%,,0.00%
29/03/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,0,0,0,0,0,2,0,2,2,0,2,112,1,0,112,1,0.00%,,0.00%
29/03/2020,32,Jawa Barat,3216,Kabupaten Bekasi,270,54,1,1,0,13,1,3,12,0,3,381,104,9,111,50,8.33%,,0.00%
29/03/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,1,0,0,7,0,0,6,0,0,222,58,7,222,58,16.67%,,
29/03/2020,32,Jawa Barat,3207,Kabupaten Ciamis,58,0,0,0,0,0,0,0,0,0,0,224,4,0,166,4,,,
29/03/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
29/03/2020,32,Jawa Barat,3209,Kabupaten Cirebon,3,1,1,0,0,2,0,0,1,0,0,102,25,2,99,24,100.00%,,
29/03/2020,32,Jawa Barat,3205,Kabupaten Garut,342,4,0,0,0,0,0,0,0,0,0,530,13,0,188,9,,,
29/03/2020,32,Jawa Barat,3212,Kabupaten Indramayu,0,0,0,0,0,0,0,0,0,0,0,149,16,0,149,16,,,
29/03/2020,32,Jawa Barat,3215,Kabupaten Karawang,143,1,1,0,0,1,0,0,0,0,0,695,10,1,552,9,,,
29/03/2020,32,Jawa Barat,3208,Kabupaten Kuningan,54,0,0,0,0,2,0,1,2,0,1,350,5,1,296,5,0.00%,,0.00%
29/03/2020,32,Jawa Barat,3210,Kabupaten Majalengka,55,5,0,0,0,1,0,0,1,0,0,125,13,1,70,8,0.00%,,
29/03/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,36,0,0,0,0,0,0,0,0,0,0,186,0,0,150,0,,,
29/03/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,93,2,0,0,0,2,1,0,2,1,0,258,13,1,165,11,0.00%,0.00%,
29/03/2020,32,Jawa Barat,3213,Kabupaten Subang,37,1,0,0,0,0,0,0,0,0,0,249,9,0,212,8,,,
29/03/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,0,0,0,0,0,1,0,0,1,0,0,229,31,1,229,31,0.00%,,
29/03/2020,32,Jawa Barat,3211,Kabupaten Sumedang,150,0,0,0,0,1,0,0,1,0,0,318,3,1,168,3,0.00%,,
29/03/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,0,0,0,0,0,0,0,0,0,0,0,118,4,0,118,4,,,
29/03/2020,32,Jawa Barat,3273,Kota Bandung,0,0,1,2,2,18,4,6,17,2,4,222,40,8,222,40,5.88%,100.00%,50.00%
29/03/2020,32,Jawa Barat,3279,Kota Banjar,141,2,0,0,0,0,0,0,0,0,0,296,12,0,155,10,,,
29/03/2020,32,Jawa Barat,3275,Kota Bekasi,0,0,0,0,0,20,0,0,20,0,0,160,80,20,160,80,0.00%,,
29/03/2020,32,Jawa Barat,3271,Kota Bogor,0,0,8,0,0,16,0,2,8,0,2,153,8,14,153,8,100.00%,,0.00%
29/03/2020,32,Jawa Barat,3277,Kota Cimahi,17,2,0,0,1,7,0,2,7,0,1,84,11,5,67,9,0.00%,,100.00%
29/03/2020,32,Jawa Barat,3274,Kota Cirebon,109,2,0,0,0,0,0,0,0,0,0,149,4,0,40,2,,,
29/03/2020,32,Jawa Barat,3276,Kota Depok,83,14,1,0,0,20,3,1,19,3,1,874,283,16,791,269,5.26%,0.00%,0.00%
29/03/2020,32,Jawa Barat,3272,Kota Sukabumi,20,1,0,0,0,0,0,0,0,0,0,106,16,0,86,15,,,
29/03/2020,32,Jawa Barat,3278,Kota Tasikmalaya,31,0,0,0,0,1,0,0,1,0,0,282,11,1,251,11,0.00%,,
30/03/2020,32,Jawa Barat,3204,Kabupaten Bandung,174,0,0,0,0,5,0,2,5,0,2,582,31,3,408,31,0.00%,,0.00%
30/03/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,12,5,0,0,0,2,0,2,2,0,2,124,6,0,112,1,0.00%,,0.00%
30/03/2020,32,Jawa Barat,3216,Kabupaten Bekasi,0,0,5,0,0,18,1,3,13,1,3,381,104,14,381,104,38.46%,0.00%,0.00%
30/03/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,2,0,0,9,0,0,7,0,0,222,58,9,222,58,28.57%,,
30/03/2020,32,Jawa Barat,3207,Kabupaten Ciamis,126,2,0,0,0,0,0,0,0,0,0,350,6,0,224,4,,,
30/03/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
30/03/2020,32,Jawa Barat,3209,Kabupaten Cirebon,1,1,0,0,0,2,0,0,2,0,0,103,26,2,102,25,0.00%,,
30/03/2020,32,Jawa Barat,3205,Kabupaten Garut,52,1,0,0,0,0,0,0,0,0,0,582,14,0,530,13,,,
30/03/2020,32,Jawa Barat,3212,Kabupaten Indramayu,10,3,0,0,0,0,0,0,0,0,0,159,19,0,149,16,,,
30/03/2020,32,Jawa Barat,3215,Kabupaten Karawang,112,3,5,0,0,6,0,0,1,0,0,807,13,6,695,10,500.00%,,
30/03/2020,32,Jawa Barat,3208,Kabupaten Kuningan,0,0,0,0,0,2,0,1,2,0,1,350,5,1,350,5,0.00%,,0.00%
30/03/2020,32,Jawa Barat,3210,Kabupaten Majalengka,0,0,0,0,0,1,0,0,1,0,0,125,13,1,125,13,0.00%,,
30/03/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,0,0,0,0,0,0,0,0,0,0,0,186,0,0,186,0,,,
30/03/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,17,0,0,0,0,2,1,0,2,1,0,275,13,1,258,13,0.00%,0.00%,
30/03/2020,32,Jawa Barat,3213,Kabupaten Subang,763,0,0,0,0,0,0,0,0,0,0,1012,9,0,249,9,,,
30/03/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,2152,4,0,0,0,1,0,0,1,0,0,2381,35,1,229,31,0.00%,,
30/03/2020,32,Jawa Barat,3211,Kabupaten Sumedang,0,0,0,0,0,1,0,0,1,0,0,318,3,1,318,3,0.00%,,
30/03/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,146,4,0,0,0,0,0,0,0,0,0,264,8,0,118,4,,,
30/03/2020,32,Jawa Barat,3273,Kota Bandung,180,23,0,0,0,18,4,6,18,4,6,402,63,8,222,40,0.00%,0.00%,0.00%
30/03/2020,32,Jawa Barat,3279,Kota Banjar,16,1,0,0,0,0,0,0,0,0,0,312,13,0,296,12,,,
30/03/2020,32,Jawa Barat,3275,Kota Bekasi,0,0,7,0,0,27,0,0,20,0,0,160,80,27,160,80,35.00%,,
30/03/2020,32,Jawa Barat,3271,Kota Bogor,0,0,2,0,0,18,0,2,16,0,2,153,8,16,153,8,12.50%,,0.00%
30/03/2020,32,Jawa Barat,3277,Kota Cimahi,-17,2,0,0,0,7,0,2,7,0,2,67,13,5,84,11,0.00%,,0.00%
30/03/2020,32,Jawa Barat,3274,Kota Cirebon,0,0,0,0,0,0,0,0,0,0,0,149,4,0,149,4,,,
30/03/2020,32,Jawa Barat,3276,Kota Depok,162,26,10,0,1,30,3,2,20,3,1,1036,309,25,874,283,50.00%,0.00%,100.00%
30/03/2020,32,Jawa Barat,3272,Kota Sukabumi,0,0,0,0,0,0,0,0,0,0,0,106,16,0,106,16,,,
30/03/2020,32,Jawa Barat,3278,Kota Tasikmalaya,13,-1,0,0,0,1,0,0,1,0,0,295,10,1,282,11,0.00%,,
31/03/2020,32,Jawa Barat,3204,Kabupaten Bandung,66,22,0,0,0,5,0,2,5,0,2,648,53,3,582,31,0.00%,,0.00%
31/03/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,20,0,0,0,0,2,0,2,2,0,2,144,6,0,124,6,0.00%,,0.00%
31/03/2020,32,Jawa Barat,3216,Kabupaten Bekasi,337,0,0,0,0,18,1,3,18,1,3,718,104,14,381,104,0.00%,0.00%,0.00%
31/03/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,0,0,0,9,0,0,9,0,0,222,58,9,222,58,0.00%,,
31/03/2020,32,Jawa Barat,3207,Kabupaten Ciamis,205,5,0,0,0,0,0,0,0,0,0,555,11,0,350,6,,,
31/03/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
31/03/2020,32,Jawa Barat,3209,Kabupaten Cirebon,0,0,0,0,0,2,0,0,2,0,0,103,26,2,103,26,0.00%,,
31/03/2020,32,Jawa Barat,3205,Kabupaten Garut,0,0,0,0,0,0,0,0,0,0,0,582,14,0,582,14,,,
31/03/2020,32,Jawa Barat,3212,Kabupaten Indramayu,0,0,0,0,0,0,0,0,0,0,0,159,19,0,159,19,,,
31/03/2020,32,Jawa Barat,3215,Kabupaten Karawang,0,0,0,0,0,6,0,0,6,0,0,807,13,6,807,13,0.00%,,
31/03/2020,32,Jawa Barat,3208,Kabupaten Kuningan,18,0,0,0,0,2,0,1,2,0,1,368,5,1,350,5,0.00%,,0.00%
31/03/2020,32,Jawa Barat,3210,Kabupaten Majalengka,28,1,0,0,0,1,0,0,1,0,0,153,14,1,125,13,0.00%,,
31/03/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,124,0,0,0,0,0,0,0,0,0,0,310,0,0,186,0,,,
31/03/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,10,0,0,0,0,2,1,0,2,1,0,285,13,1,275,13,0.00%,0.00%,
31/03/2020,32,Jawa Barat,3213,Kabupaten Subang,130,0,0,0,0,0,0,0,0,0,0,1142,9,0,1012,9,,,
31/03/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,163,8,0,0,0,1,0,0,1,0,0,2544,43,1,2381,35,0.00%,,
31/03/2020,32,Jawa Barat,3211,Kabupaten Sumedang,0,0,0,0,0,1,0,0,1,0,0,318,3,1,318,3,0.00%,,
31/03/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,123,0,0,0,0,0,0,0,0,0,0,387,8,0,264,8,,,
31/03/2020,32,Jawa Barat,3273,Kota Bandung,0,0,0,0,0,18,4,6,18,4,6,402,63,8,402,63,0.00%,0.00%,0.00%
31/03/2020,32,Jawa Barat,3279,Kota Banjar,0,0,0,0,0,0,0,0,0,0,0,312,13,0,312,13,,,
31/03/2020,32,Jawa Barat,3275,Kota Bekasi,0,0,0,0,0,27,0,0,27,0,0,160,80,27,160,80,0.00%,,
31/03/2020,32,Jawa Barat,3271,Kota Bogor,0,0,0,0,0,18,0,2,18,0,2,153,8,16,153,8,0.00%,,0.00%
31/03/2020,32,Jawa Barat,3277,Kota Cimahi,42,1,0,0,0,7,0,2,7,0,2,109,14,5,67,13,0.00%,,0.00%
31/03/2020,32,Jawa Barat,3274,Kota Cirebon,0,0,0,0,0,0,0,0,0,0,0,149,4,0,149,4,,,
31/03/2020,32,Jawa Barat,3276,Kota Depok,118,18,2,0,0,32,3,2,30,3,2,1154,327,27,1036,309,6.67%,0.00%,0.00%
31/03/2020,32,Jawa Barat,3272,Kota Sukabumi,25,1,0,0,0,0,0,0,0,0,0,131,17,0,106,16,,,
31/03/2020,32,Jawa Barat,3278,Kota Tasikmalaya,26,0,0,0,0,1,0,0,1,0,0,321,10,1,295,10,0.00%,,
01/04/2020,32,Jawa Barat,3204,Kabupaten Bandung,0,2,1,0,0,6,0,2,5,0,2,648,55,4,648,53,20.00%,,0.00%
01/04/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,-3,1,0,0,0,2,0,2,2,0,2,141,7,0,144,6,0.00%,,0.00%
01/04/2020,32,Jawa Barat,3216,Kabupaten Bekasi,0,0,2,1,0,20,2,3,18,1,3,718,104,15,718,104,11.11%,100.00%,0.00%
01/04/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,2,0,0,11,0,0,9,0,0,222,58,11,222,58,22.22%,,
01/04/2020,32,Jawa Barat,3207,Kabupaten Ciamis,359,-1,0,0,0,0,0,0,0,0,0,914,10,0,555,11,,,
01/04/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
01/04/2020,32,Jawa Barat,3209,Kabupaten Cirebon,8,0,0,0,0,2,0,0,2,0,0,111,26,2,103,26,0.00%,,
01/04/2020,32,Jawa Barat,3205,Kabupaten Garut,417,2,0,0,0,0,0,0,0,0,0,999,16,0,582,14,,,
01/04/2020,32,Jawa Barat,3212,Kabupaten Indramayu,36,1,0,0,0,0,0,0,0,0,0,195,20,0,159,19,,,
01/04/2020,32,Jawa Barat,3215,Kabupaten Karawang,320,5,2,0,0,8,0,0,6,0,0,1127,18,8,807,13,33.33%,,
01/04/2020,32,Jawa Barat,3208,Kabupaten Kuningan,0,0,0,0,0,2,0,1,2,0,1,368,5,1,368,5,0.00%,,0.00%
01/04/2020,32,Jawa Barat,3210,Kabupaten Majalengka,0,0,0,0,0,1,0,0,1,0,0,153,14,1,153,14,0.00%,,
01/04/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,0,0,0,0,0,0,0,0,0,0,0,310,0,0,310,0,,,
